
Brassage génétique : Méiose et fécondation| id: + 1
Que se passe-t-il pour les matériaux après leur élaboration ?|Ils polluent|Ils disparaissent|Ils grandissent|Ils vieillissent||ANSWERS|Ils vieillissent|
Quel procédé permet de protéger l'acier en lui appliquant une couche protectrice de zinc ?|La galvanisation|La rétification|La lustration|La zinquification||ANSWERS|La galvanisation|
Quel est le nom du procédé thermique prévenant les dégradations du bois dues à l'humidité ?|La thermisation|La galvanisation|La calorisation|La rétification||ANSWERS|La rétification|
Qu'ajoute-t-on à des matériaux plastiques pour limiter les effets des UV sur eux ?|Une couche protectrice de nitrate|Une couche protectrice d'argent|Une couche protectrice de zinc|Des pigments absorbants||ANSWERS|Des pigments absorbants|
A quoi sont sensibles les matériaux plastiques ?|A l'action des micro-organismes|A la corrosion|Aux UV|A l'humidité||ANSWERS|Aux UV|

Matériaux - Structure et propriétés| id: + 21
Les interactions de Van der Waals sont :|Des interactions faibles et fortes|Des interactions nulles |Des interactions faibles |Des interactions fortes ||ANSWERS|Des interactions faibles |
Les tensioactifs ont :|Un caractère amphiphile|Un caractère intrinsèque |Un caractère énergétique|Un caractère de conduction||ANSWERS|Un caractère amphiphile|
La résistance est :|Le mouvement des électrons dans un matériau induit par un champ électromagnétique |Le mouvement des ions dans un matériau induit par une tension |Le mouvement des électrons dans un matériau induit par une tension |Le mouvement des protons dans un matériau induit par une tension ||ANSWERS|Le mouvement des électrons dans un matériau induit par une tension |
Les conducteurs permettent : |La mobilité des électrons |La mobilité des protons|La mobilité des ions|La mobilité des cathodes ||ANSWERS|La mobilité des électrons |
Dans les semi-conducteurs, les bandes sont séparées par un petit gap énergétique appelé :|Bande de conduction |Bande de valence |Bande interdite |Bande autorisée ||ANSWERS|Bande interdite |
L'effet photovoltaïque est :|La capacité de certains semi-conducteurs à convertir directement l'énergie du soleil en électricité |La capacité de certains gaps énergétiques à convertir directement l'énergie du soleil en électricité |La capacité de certains isolants à convertir directement l'énergie du soleil en électricité |La capacité de certains conducteurs à convertir directement l'énergie du soleil en électricité ||ANSWERS|La capacité de certains semi-conducteurs à convertir directement l'énergie du soleil en électricité |
Dans les solides, le courant est véhiculé par :|Des mouvements de protons|Des mouvements d'ions et de protons|Des mouvements d'ions |Des mouvements d'électrons ||ANSWERS|Des mouvements d'électrons |
Dans des couches d'énergie, la dernière couche est appelée :|Bande de conduction |Bande interdite |Bande de valence |Bande autorisée ||ANSWERS|Bande de valence |
Dans les liquides, ce courant est véhiculé par :|Des mouvements d'électrons|Des mouvements d'ions et de protons|Des mouvements de protons |Des mouvements d'ions ||ANSWERS|Des mouvements d'ions |
Les matériaux conducteurs permettent :  |Le passage d'un courant électrique sous l'application d'une tension entre ses bornes|Le passage d'aucun courant électrique sous l'application d'une tension entre ses bornes |Le passage d'un courant électrique sans l'application d'une tension entre ses bornes |Le passage d'un courant électrique sous l'application d'une tension sans aucune borne ||ANSWERS|Le passage d'un courant électrique sous l'application d'une tension entre ses bornes|

Matériaux - Nouveaux matériaux| id: + 22
Combien de dimensions sont dans l'échelle nanométrique concernant les nanofibres ?|4|3|2|1||ANSWERS|2|
Combien de dimensions sont dans l'échelle nanométrique concernant les nanofilms ?|4|3|1|2||ANSWERS|1|
Que sont les matériaux nanochargés ?|Des nano-objets exfiltrés à un matériau|Les nano-objets constitutifs du matériau|Des matériaux couverts de nanoparticules ou d'une ou plusieurs couches de nanofilms |Des nano-objets intégrés à un matériau pour en modifier les propriétés||ANSWERS|Des nano-objets intégrés à un matériau pour en modifier les propriétés|
La terre cuite rassemble tous les objets fabriqués à partir :|D'argiles|De feuilles|De terre|De résine||ANSWERS|D'argiles|
Les matériaux composites sont constitués d'au moins :|Trois matériaux miscibles à forte capacité d'adhésion|Deux matériaux non miscibles à forte capacité d'adhésion|Trois matériaux non miscibles à forte capacité d'adhésion|Deux matériaux non miscibles à faible capacité d'adhésion||ANSWERS|Deux matériaux non miscibles à forte capacité d'adhésion|
De quoi est constitué le verre ?|D'oxygène|De silice|De Co²|De métal||ANSWERS|De silice|
L'industrie du textile n'échappe pas à l'utilisation des nouveaux matériaux. On parle de :|Nouveaux textiles|Textiles novateurs|Textiles nanotubes|Textiles innovants||ANSWERS|Textiles innovants|
Combien de dimensions sont dans l'échelle nanométrique concernant les nanoparticules ?|3|4|1|2||ANSWERS|3|
Les nano-objets sont des objets dont une, deux ou trois dimensions sont comprises entre :|5 et 1000 nanomètres|200 et 500 nanomètres|100 et 200 nanomètres|1 et 100 nanomètres||ANSWERS|1 et 100 nanomètres|
Quels sont les 3 types de nano-objets ?|Nanoparticules, nanofibres et nanofilms|Nanoparticules, nanocellules et nanofilms|Nanoparticules, nanofibres et nanovidéos|Nanotèques, nanofibres et nanofilms||ANSWERS|Nanoparticules, nanofibres et nanofilms|

Divisibilité dans Z et congruences| id: + 23
Le produit de quatre entiers consécutifs est divisible par :|3|5|12|24||ANSWERS|3|
Si n divise à la fois 2n +5 et 3n −1 alors n divise|6|11|13|17||ANSWERS|17|
L’équation 4x² = y² +15 admet combien de couples d’entiers naturels solution ?|0|1|2|une infinité||ANSWERS|2|
﻿Pour tout entier naturel n, 2<sup>3n</sup> −1 est divisible par|5|6|7|8||ANSWERS|7|
﻿Le reste de la division euclidienne de 1773<sup>7</sup>04 par 7 est|3|4|5|6||ANSWERS|4|
Le reste de la division euclidienne de −453 par 13 est|2|5|9|11||ANSWERS|2|
Quel entier naturel est premier ?|933|937|943|951||ANSWERS|937|
La décomposition en facteurs premiers de 1400 est|14 ×10²|2² × 5² × 7²|﻿2<sup>3</sup> × 5<sup>2</sup> × 7|2 × 11² × 7||ANSWERS|﻿2<sup>3</sup> × 5<sup>2</sup> × 7|
Quelle affirmation est fausse ?|La somme de deux entiers impairs est un entier pair|Le produit de deux entiers impairs est un entier impair|Le carré d’un entier impair est un nombre impair|Le produit d’un entier pair par un entier impair est un entier impair.||ANSWERS|Le produit d’un entier pair par un entier impair est un entier impair.|
﻿Le chiffre des unités de 3<sup>1000</sup> est|1|3|7|9||ANSWERS|3|

Nombres premiers| id: + 24
Le nombre 568 793 est-il premier ?|Non car il est divisible par 16|Oui|On ne peut pas le dire|Non car il est divisible par 41||ANSWERS|Non car il est divisible par 41|
Décomposer 2520 en facteurs de nombre premier|2 × 2 × 2 × 3 × 3 × 5 × 7|2 × 2 × 2 × 5 × 7|2 × 2 × 2 × 3 × 3 |2 × 2 × 3 × 3 × 5 × 7||ANSWERS|2 × 2 × 2 × 3 × 3 × 5 × 7|
Tout nombre premier autre que 2 est de la forme :|6k+1 ou 5k+2|7k ou 3k+5|4k+1 ou 4k+3|4k+3 ou 4k+7||ANSWERS|4k+1 ou 4k+3|
﻿﻿﻿﻿﻿On pose N = 4(p<sub>1</sub> x p<sub>2</sub> x p<sub>3</sub> x ... x p<sub>n</sub>)-1. Quel p<sub>i</sub> pour i un entier est le diviseur de N ?|﻿p<sub>7</sub>|﻿p<sub>1</sub>|﻿aucun p<sub>i</sub>|﻿tous les p<sub>i</sub>||ANSWERS|﻿aucun p<sub>i</sub>|
﻿Quelle est la forme de N = 4(p<sub>1</sub> x p<sub>2</sub> x p<sub>3</sub> x ... x p<sub>n</sub>)-1 ?|5k+2|3k+1|4k+3|7k||ANSWERS|4k+3|
Le nombre √(20825)  peut s’écrire :|33√17|34√17|16√3|35√17||ANSWERS|35√17|
En simplifiant la fraction 17303/1859 on obtient:|123/21|133/11|121/13|12/15||ANSWERS|121/13|
﻿Si on a (2<sup>n</sup>)-1 un nombre premier avec n un entier, que peut-on dire de n ?|Il est également premier|C’est un multiple de 3|C’est un nombre pair|On ne peut rien dire de plus||ANSWERS|Il est également premier|
On a a et b deux entiers relatifs tels que le carré de b divise le carré de a (a²/b² est un nombre relatif). On peut alors montrer que :|b divise a|a est un nombre premier|b et a sont des nombres premiers|﻿b<sup>3</sup> divise a||ANSWERS|b divise a|
D’après quel théorème, si p premier divise un produit de facteurs, alors il divise au moins l’un d’eux ?|Bézout|Gauss|Euclide|Thalès||ANSWERS|Euclide|

Application du PGCD| id: + 25
Le PGCD de 8820 et 3150 est :|126|210|315|630||ANSWERS|630|
Soit n un entier naturel. Le PGCD de 2n + 3 et de 3n + 1 est :|1|3|7|ça dépend de la valeur de n||ANSWERS|1|
Un couple (x, y) solution de 12x + 5y = 1 est :|(2;-3)|(-2;4)|(2;4)|(-2;5)||ANSWERS|(-2;5)|
Les couples d’entiers solutions de l’équation 2x - 3y = 1 sont de la forme :|(2 - 3k,1 + 2k)|(2 + 3k,1 + 2k)|(2 - 3k,1 - 2k)|(2 - 3k, - 1 + 2k)||ANSWERS|(2 + 3k,1 + 2k)|
Soit n un entier naturel. Quels sont les entiers toujours premiers entre eux ?|5n + 3 et n - 4|4n + 19 et 11 + 2n|n + 1 et 2n + 3|12n et 13n||ANSWERS|n + 1 et 2n + 3|
﻿Soit n un entier naturel. n<sup>7</sup> - n est divisible par :|10|14|15|21||ANSWERS|14|
Soit n un entier naturel. Quelle affirmation est fausse ?|﻿n<sup>13</sup> ≡ n [13]|﻿n<sup>13</sup> ≡ n [7]|﻿n<sup>13</sup> ≡ n [5]|﻿n<sup>13</sup> ≡ n [2]||ANSWERS|﻿n<sup>13</sup> ≡ n [5]|
Quelle affirmation est vraie ?|﻿17<sup>16</sup> ≡ 1 [17]|﻿66<sup>5</sup> ≡ 1 [67]|﻿48<sup>70</sup> ≡ 1 [71]|﻿47<sup>25</sup> ≡ 47 [25]||ANSWERS|﻿48<sup>70</sup> ≡ 1 [71]|
x et y sont deux entiers naturels tels que PGCD(x, y) = 3 et x + y = 27. Quelle valeur de x peut être un élément d’un couple solution ?|18|27|9|24||ANSWERS|24|
Quelle affirmation est fausse ?|﻿2<sup>781</sup> + 3<sup>1562</sup> est divisible par 11|﻿5<sup>750</sup> - 1 ≡ 0 [7]|﻿7<sup>103</sup> - 7<sup>95</sup> est divisible par 29|﻿2010<sup>2010</sup> ≡ 2017<sup>2017</sup> [7]||ANSWERS|﻿2<sup>781</sup> + 3<sup>1562</sup> est divisible par 11|

Théorème de Bézout et Gauss| id: + 26
Trouver une solution particulière parmi celle proposer pour un couple (x ; y) qui résout l’équation :  18x - 35y = 1|(2 ;1)|(4 ;1)|(16 ;1)|(1 ;1)||ANSWERS|(2 ;1)|
Trouver l’ensemble des solutions (x ; y), parmi celles proposées, de l’équation : 31x - 18y = 2|{(-35k+2 ; -18k)}|{(-35k+2 ;1-18k)}|{(-35k ;1-18k)}|{(-3k+2 ;1-18k)}||ANSWERS|{(-35k+2 ;1-18k)}|
Quel est la solution du couple (x ; y) tel que 30x + 35y = 100|{(-20 ; 6k + 20)}|{(-20 - 7k ; 6k + 12)}|{(-20 - 7k ; 6k + 2)}|{(-20 - 7k ; 6k + 20)}||ANSWERS|{(-20 - 7k ; 6k + 20)}|
Trouver une solution particulière parmi celle proposer pour un couple (x ; y) qui résout l’équation : 31x - 18y = 2|(1 ; 4)|(55 ; 2356)|(1 ; 225)|(14 ; 24)||ANSWERS|(14 ; 24)|
Trouver l’ensemble des solutions parmi celle proposer pour un couple (x ; y) qui résout l’équation : 31x - 18y = 2|{(14 - 18k ; 24 - 31k)}|{(14 - 18k ; 24)}|{(18k ; 24 - 31k)}|{(55 - 18k ; 2356 - 31k)}||ANSWERS|{(14 - 18k ; 24 - 31k)}|
Quels sont les couples de solutions qui vérifie : 728x + 187y = 5|{187k + 140 ; -728k - 545}|{187k + 145 ; -728k - 545}|{156k ; -728k - 545}|{187k ; -728k - 545}||ANSWERS|{187k + 140 ; -728k - 545}|
4 entiers strictement positifs a ;b ;c et d forment dans cet ordre une suite arithmétique dont la raison est un nombre premier avec a. Trouver la valeur du nombre a :|7|8|1|3||ANSWERS|1|
4 entiers strictement positifs a ;b ;c et d forment dans cet ordre une suite arithmétique dont la raison est un nombre premier avec a. Trouver la valeur du nombre b :|12|23|42|6||ANSWERS|6|
4 entiers strictement positifs a ;b ;c et d forment dans cet ordre une suite arithmétique dont la raison est un nombre premier avec a. Trouver la valeur du nombre b :|12|11|4|5||ANSWERS|11|
4 entiers strictement positifs a ;b ;c et d forment dans cet ordre une suite arithmétique dont la raison est un nombre premier avec a. Trouver la valeur du nombre b :|12|16|4|5||ANSWERS|16|

Intervalle de fluctuation et estimation| id: + 27
A vous de jouer ! ﻿Dans un échantillon de 250 jeunes fumeurs réguliers, âgés de 15 à 19 ans, 99 sont des filles. Au seuil de 95%, un intervalle de confiance de la proportion de filles parmi les fumeurs réguliers âgés de 15 à 19 est : (les bornes de chaque intervalles sont données à 0<sup>−2</sup> près)|[0,35 ; 0,45]|[0,33 ; 0,46]|[0,39 ; 0,40]|[0,37 ; 0,42]||ANSWERS|[0,33 ; 0,46]|
